"station_name","lat","lon"
"Bebedjia ITRAD",8.6748,16.5602
"Bekamba",8.6949,17.3589
"Bessao",7.901,16.078
"Billiam-Oursi",10.5602,15.2322
"Binder",9.96,14.45
"Bitkine",11.9832,18.219
"Bokoro",12.3833,17.0593
"Bol",13.4449,14.7376
"Bongor Aéro",10.2887,15.3748
"Boumou",9.623,16.1036
"DOBA_aéro_CEUBAH",8.69463,16.83023
"Djeddah",13.5093,18.5909
"Doba",8.6946,16.8302
"Doba Aéro",8.6946,16.8302
"Dono Manga",9.2361,16.9208
"Dourbali",11.805,15.872
"Déli ITRAD",8.71,15.859
"FADA",17.1666666667,21.55
"FAYA",18,19.1666666667
"Farchana",13.3519,21.4721
"Fianga",9.81,15.06
"GOZ-BEIDA",12.2333333333,21.4166666667
"Gagal",9.021,15.131
"Goré",7.91,16.639
"Goundi",9.3626,17.3607
"Gounou Gaya",9.608,15.492
"Goz-Beida",12.1318,21.2457
"Guelendeng",10.9266,15.5402
"Haraze Mangueigne",9.5647,20.5415
"Iriba",15.0756,22.1348
"Kyabé CT",9.4522,18.9245
"Kélo",9.2789,15.8007
"Kélo_CEUBAH",9.27893,15.80073
"LAI_aéro_CEUBAH",9.39753,16.31303
"LAI_aéro_PULCI",9.39756,16.31306
"Lagon",9.5,14.54
"Lai",9.3975,16.313
"Lai",9.3975,16.313
"Laramanaye",8.0325,15.7036
"Léré",9.68,14.33
"MAO",14.1166666667,15.3166666667
"MONGO",12.1833333333,18.6833333333
"MOUNDOU",8.5666666667,16.0666666667
"MOUNDOU_aéro_CEUBAH",8.62183,16.07383
"MOUSSORO",13.65,16.5
"Mailao",11.5656,15.288
"Mangalmé",12.3551,19.6166
"Mani",12.736,14.6733
"Massaguet",12.4825,15.4385
"Massakory",12.9905,15.7366
"Massenya",11.399,16.176
"Melfi",11.08,17.931
"Moissala",8.3635,17.761
"Mongo Aéro",12.174,18.6786
"Moundou Aéro",8.6218,16.0738
"Moussafoyo ITRAD",8.9059,18.6391
"N'Djamena Aéro",12.1385,15.0456
"NDJAMENA",12.08,15.02
"Ndjamena",12.1333333333,15.0333333333
"Ngouri",13.6425,15.37
"Oum-Hadjer",13.2941,19.6979
"PALA",9.3666666667,14.9666666667
"Pala",9.38,14.94
"SARH",9.15,18.3833333333
"Sarh Aéro",9.1434,18.3757
"Adda",-12.29407,44.49279
"Bambao Mtsanga (CRDE)",-12.1937,44.5135
"Diboini-Hamaleingo",-11.5363,43.3446
"Dimadjou Hamahamet",-11.4728,43.3795
"Fomboni",-12.2775,43.7357
"Foumbouni",-11.8635,43.488
"HAHAYA INT. AIRPORT",-11.5333333333,43.2666666667
"Idjikoundzi Dimani",-11.7184,43.4226
"Itsamia",-12.3679,43.8694
"Ivouani",-11.3921,43.394
"Jimlimi",-12.0985,44.4621
"MORONI AIRPORT (GRANDE-COMORE)",-11.7,43.2333333333
"Madjeweni-Mahou (CRDE)",-11.4366,43.3702
"Makorani",-11.8541,43.3656
"Maoueni-Mboudé",-11.4619,43.3254
"Mbeni",-11.5072,43.3901
"Mdjamawé",-12.1969,44.3113
"Mitsamiouli",-11.3871,43.2937
"Moroni Météo",-11.7114,43.2464
"Moroni Météo",-11.7114,43.2464
"Mramani",-12.3514,44.5295
"Mvouni",-11.732,43.2781
"Ntsaoueni",-11.4753,43.2725
"OUANI (ANJOUAN)",-12.1166666667,44.4333333333
"Patsy",-12.1623,44.4334
"Pidjani",-11.7647,43.4491
"Pomoni",-12.281,44.4021
"SIMBOUSSA",-11.46806,43.27778
"Salimani-Hambou",-11.81,43.2692
"Sima(CRDE)",-12.2041,44.29
"Takoudja",-12.2688,43.7062
"Wanani",-12.3428,43.8037
"BRAZZAVILLE /MAYA-MAYA",-4.2636,15.2429
"BRAZZAVILLE-Pilot",-4.2636,15.2429
"Bomassa",2.2,16.33333
"Brazzaville",-4.2800002098,15.25
"CAMAM",-4.7916,11.8283
"DJAMBALA",-2.5333,14.7666
"DOLISIE",-4.2119,12.668
"EWO",-0.8541,14.8034
"GAMBOMA",-1.9,15.85
"IMPFONDO",1.5928,18.054
"KELLE",0.082999,14.53299
"LOUDIMA_IRA",-4.16053,13.0694631
"M'POUYA",-2.6166666667,16.2166666667
"MAKABANA",-3.4833333333,12.6166666667
"MAKOUA",-0.0166666667,15.65
"MOUYONDZI",-4,13.95
"N'KAYI",-4.221871,13.285643
"NKOUO",-3.4484831,14.980689
"OLLOMBO",-1.2257,15.9166
"OLLOMBO-Pilot",-1.2257,15.9166
"OUESSO",1.6125,16.0402
"OUESSO PILOT",1.6166666667,16.05
"OWANDO POSTE",-0.4847004,15.8839985
"Owando",-0.5204347,15.9303346
"PLUVIO LIRANGA",-0.6652956,17.6049936
"POINTE-NOIRE",-4.804545,11.881737
"POINTE-NOIRE Upper-air",-4.804545,11.881737
"POINTE-NOIRE- Pilot",-4.804545,11.881737
"SIBITI",-3.6845,13.3698
"SOUANKE",2.0666666667,14.0333333333
"BAFWASENDE",1.0833333333,27.1333333333
"BANDUNDU",-3.3,17.35
"BASANKUSU",1.2166666667,19.8
"BASOKO",1.25,23.6
"BOENDE",-0.2166666667,20.85
"BOMA",-5.85,13.1
"BONDO",3.8,23.8166666667
"BUKAVU",-2.5166666667,28.85
"BUMBA",2.1833333333,22.55
"BUNIA",1.5,30.2166666667
"BUNIA-RUAMPARA",1.5666666667,30.2166666667
"BUTA",2.7833333333,24.7833333333
"BUTEMBO",0.1333333333,29.2666666667
"Bunia",1.5,30.2199993134
"DILOLO",-10.6833333333,22.3333333333
"GEMENA",3.2833333333,19.7833333333
"GOMA",-1.6833333333,29.2333333333
"ILEBO",-4.3333333333,20.5833333333
"INGA (64206-0)",-5.5166666667,13.5833333333
"INONGO",-1.9666666667,18.2666666667
"ISIRO",2.7666666667,27.65
"KABINDA",-6.1333,24.4333
"KAHEMBA",-7.3333,19
"KALEMIE",-5.8833333333,29.1833333333
"KALIMA",-2.6,26.55
"KAMINA/BASE",-8.6333333333,25.25
"KANANGA",-5.8833333333,22.4166666667
"KASONGO",-4.5166666667,26.5833333333
"KASONGO",4.5167,26.5833
"KENGE",-4.9166666667,17.0666666667
"KIKWIT",-5.0333333333,18.8
"KINDU",-2.95,25.9166666667
"KINSHASA/BINZA",-4.3666666667,15.25
"KINSHASA/N'DJILI",-4.3833333333,15.4333333333
"KINSHASA/N'DOLO",-4.3166666667,15.3166666667
"KISANGANI",0.5166666667,25.1833333333
"KITONA",-5.9166666667,12.45
"KOLWEZI",-10.7166666667,25.45
"KONGOLO",-5.35,27
"LIBENGE",3.6333333333,18.6333333333
"LISALA",2.3166666667,21.5666666667
"LODJA",-3.4833333333,23.4666666667
"LUBUMBASHI",-11.6666666667,27.4833333333
"LUBUMBASHI-KARAVIA",-11.65,27.4666666667
"LUKOLELA",-1.05,17.2
"LUOZI",-4.95,14.1333333333
"LUPUTA",-7.1333333333,23.7333333333
"LUSAMBO",-4.9666666667,23.4333333333
"Leopoldville/Kinshasa",-4.3000001907,15.5500001907
"MAMBASA",1.3666666667,29.0666666667
"MANONO",-7.2833333333,27.4333333333
"MATADI",-5.8,13.4333333333
"MBANDAKA",0.05,18.2666666667
"MBUJI-MAYI",-6.1666666667,23.6166666667
"MITWABA",-8.6,27.3333333333
"MOANDA",-6,12.4166666667
"RUTSHURU",-1.1833333333,29.45
"SANDOA",-9.6333333333,22.85
"SHABUNDA",2.6833,27.35
"TSHIKAPA",-6.4166666667,20.85
"UBUNDU",-0.35,25.45
"WALIKALE",-1.4166666667,27
"WAMBA",2.15,28
"WATSA",3.0666666667,29.5
"ABENGOUROU-VIGICLIMM",6.7179,-3.4713
"ABIDJAN",5.25,-3.9333333333
"ABIDJAN ABOBO MAIRIE",5.4167,-4
"ABIDJAN ABOBO MAIRIE AUTO",5.4167,-4
"ABIDJAN ADJAME MAIRIE",5.3333,-4.0167
"ABIDJAN COCODY",5.3167,-4
"ABIDJAN DMN",5.2588,-3.935
"ABIDJAN PLATEAU MAIRIE",5.3167,-4.0333
"ABIDJAN PORT BOUET",5.3,-4.166667
"ABIDJAN VILLE",5.3167,-4.0167
"ABIDJAN YOPOUGON MAIRIE",5.3167,-4.0667
"ABIDJAN_ABOBO_MAIRIE_AUTO",5.4167,-4
"ABJ ATTECOUBE MAIRIE AUTO",5.35,-4.0167
"ABJ COCODY RIV GOLF AUTO",5.3167,-4
"ABJ COCODY ST-VIAT AUTO",5.3333,-4
"ABJ KOUMASSI MAIRIE AUTO",5.2833,-3.9533
"ABJ MARCORY MAIRIE AUTO",5.2833,-3.9833
"ABJ SONGON MAIRIE AUTO",5.3333,-4.1667
"ABJ YOPOUGON ZONE AUTO",5.3167,-4.0667
"ABOISSO",5.466667,-3.2
"ABOISSO-CCC",5.449722,-3.258333
"ADIAKE",5.284,-3.2988
"ADIOPODOUME-WAAPP",5.3241,-4.1369
"ADZOPE",6.1,-3.85
"ADZOPE-WAAPP",6.11027,-3.8569
"AGBOVILLE-CCC",5.916111,-4.196944
"AGNIBILEKRO",7.6667,-3.2
"AGNIBILEKROU-PPCA",7.120556,-3.202778
"ALEPE",5.5,-3.9333
"ANYAMA",5.5,-3.9333
"ARRAH-PPCA",6.681944,-3.988889
"ARRAH-PROPACOM",6.6819,-3.9889
"ATTIEGOUAKRO-CCC",5.122222,-6.781111
"AZAGUIE",5.6333,-4.0167
"AZAGUIE-CCC",5.601111,-4.005556
"BAKO-PPCA",9.138333,-7.614444
"BANCO",5.3833,-4.3333
"BANGOLO",7.0333,-7.4833
"BANGOLO-CCC",7.061111,-7.505556
"BEDIALA-PPCA",7.173889,-6.303333
"BEOUMI",7.6667,-5.5667
"BEOUMI-PPCA",7.669444,-5.574167
"BIANKOUMA-WAAPP",7.74111,-7.6238
"BIANOUAN",6.0333,-3.2
"BINGERVILLE MAIRIE AUTO",5.3667,-3.95
"BLOLEQUIN",6.5667,-8
"BOBI-PROPACOM",8.1594,-6.5547
"BOCANDA",7.0667,-4.5167
"BOCANDA-WAAPP",7.7411,-7.6239
"BOLI",7.2333,-4.8
"BONDOUKOU",8.05,-2.7833
"BONDOUKOU-PPCA",8.045278,-2.792222
"BONGOUANOU",6.65,-4.2
"BONGOUANOU-CCC",6.653333,-4.220556
"BONIEREDOUGOU-PPCA",8.37,-4.718611
"BONON-CCC",6.929444,-6.061111
"BOTRO-PPCA",7.846389,-5.306944
"BOUAFLE",6.983333,-5.75
"BOUAFLE-WAAPP",7.069444,-4.503333
"BOUAKE",7.7383,-5.0684
"BOUAKE (PLUVIO)",7.683333,-5.033333
"BOUAKÉ-AWOS",7.7333,-5.0667
"BOUGOUSSO ( PLUVIO)",9.25,-7.816667
"BOUNA",9.2758,-3.0132
"BOUNA (PLUVIO)",9.266667,-2.983333
"BOUNA-PPCA",9.2675,-3.001944
"BOUNDIALI",9.5209,-6.494
"BOUNDIALI (PLUVIO)",9.516667,-6.466667
"BOUNDIALI-WAAPP",6.991944,-5.751944
"CECHI (PLUVIO)",6.266667,-4.45
"DABAKALA",8.3639,-4.4274
"DABAKALA (PLUVIO)",8.383333,-4.433333
"DABAKALA-PPCA",8.363889,-4.427222
"DABOU (PLUVIO)",5.3,-4.366667
"DABOU-CCC",5.32,-4.390278
"DALEU-CCC",7.510833,-8.108056
"DALOA",6.87,-6.47
"DALOA AGRICOLE",6.8833,-6.45
"DANANE-WAAPP",7.264444,-8.156389
"DAOUKRO(Pluvio)",7.05,-3.95
"DAOUKRO-WAAPP",7.055556,-3.965556
"DEMBASSO",9.6833,-6.4
"DIANRA-WAAPP",8.9455,-6.2514
"DIEDIEVI-PPCA",7.130278,-4.901111
"DIKODOUGOU AGRO PLCC",9.0725,-5.7668
"DIKODOUGOU-PPCA",9.065,-5.824444
"DIMBOKRO",6.6469,-4.7032
"DIOULATIEDOUGOU-WAAPP",8.9813,-7.2402
"DIVO",5.83621,-5.34821
"DIVO-PLUVIO",5.8333,-5.3667
"DIVO-VIGICLIMM",5.8363,-5.3483
"DIVO-WAAPP",9.8208,-3.3511
"DJIBROSSO-PROPACOM",8.7594,-6.9983
"DJOUROUTOU-CCC",5.388889,-7.276944
"DOROPO-WAAPP",9.8208,-3.3511
"DUEKOUE",6.75,-7.35
"DUEKOUE-WAAPP",6.7452,-7.3419
"FAKOBLY",7.3833,-7.3833
"FERKE-WAAPP",9.6078,-5.1894
"FRESCO",5.0833,-5.5833
"FRESCO-WAAPP",5.0972,-5.0972
"GABIADJI-CCC",5.027778,-6.553889
"GAGNOA",6.1333,-5.95
"GBONNE",7.5333,-7.4167
"GOHITAFLA PLUVIO",7.49,-5.835
"GOULIA-PROPACOM",10.0156,-7.2042
"GRABO",4.9167,-7.4833
"GRABO-CCC",4.924722,-7.495556
"GRAND BASSAM",5.2,-3.7333
"GROUMANIAN FAMIENKRO",7.9167,-4
"GUIBEROUA-CCC",6.238056,-6.171944
"GUIGLO",6.5333,-7.4667
"GUIGLO-CCC",6.549722,-7.4975
"GUITRY",5.5167,-5.2333
"GUITRY-CCC",5.521944,-5.244444
"ISSSIA-CCC",6.488056,-6.595833
"JACQUEVILLE",5.2167,-4.4167
"KAKPIN",8.6667,-3.7833
"KAMOLO-PROPACOM",8.14,-7.22
"KANI",8.4667,-6.6
"KANI-PPCA",8.4675,-6.603056
"KANIASSO-PPCA",9.816667,-7.500833
"KATIOLA",8.1333,-5.1
"KATIOLA-PPCA",8.141389,-5.096944
"KEBI",9.3,-6.6167
"KONG-VIGICLIMM",9.1673,-4.5886
"KONGASSO-PROPACOM",7.8131,-6.0819
"KORHOGO",9.3912,-5.5518
"KORHOGO AGRI",9.4333,-5.6176
"KORO-PROPACOM",8.5561,-7.465
"KOTOBI",6.7,-4.1333
"KOUASSI-KOUASSIKRO-PPCA",7.341944,-4.6775
"KOUIBLY",7.2667,-7.2333
"KOUIBLY-CCC",7.256111,-7.229167
"KOUN FAO",7.4833,-3.25
"KOUN-FAO-PPCA",7.494167,-3.255
"KOUNAHIRI-PPCA",7.786389,-5.837222
"KOUTO",9.9,-6.4167
"KOUTO AGRO PLCC",9.8777,-6.423
"LAKOTA",5.85,-5.6667
"LAKOTA-CCC",5.857222,-5.681111
"Lamto",6.2244443893,-5.0277776718
"M'BATTO",6.45,-4.3667
"MADINANI",9.6167,-6.95
"MADINANI-PPCA",9.610278,-6.953611
"MAFERE-CCC",5.436111,-3.227778
"MAHANDIANA SOHOURANI-PROPACOM",10.2494,-6.6797
"MAN",7.2708,-7.5888
"MANIGNAN",10,-7.8333
"MANKONO",8.05,-6.1833
"MANKONO-PPCA",8.063333,-6.190556
"MARANDALLAH-PPCA",8.4525,-5.9225
"MASSALA-PPCA",7.900556,-6.441944
"MBAHIAKRO",7.45,-4.3333
"MBAHIAKRO-WAAPP",7.458,-4.3352
"MEDON-CCC",5.191389,-6.208056
"MINIGNAN-PPCA",9.993056,-7.840833
"MOROKO-CCC",7.986944,-4.056944
"MOROKRO-CCC",6.033333,-4.68
"MORONDO-PLUVIO",8.95,-6.7833
"MORONDO-PPCA",8.943889,-6.786111
"MORONDO-VIGICLIMM",8.9438,-6.7854
"Mahandiana-Sokourani",10.2489,-6.6883
"N'DOUCI",5.8667,-4.7667
"NAFANA",7.6,-3.7333
"NASSIAN-VIGICLIMM",8.4536,-3.4696
"NASSIAN-WAAPP",8.4519,-3.4694
"NIAKARA-WAAPP",8.6563,-5.2817
"NIAKARAMANDOUGOU",8.6565,-5.2816
"NIANKARA-VIGICLIMM",8.6564,-5.2817
"NIAPIDOU",5.3333,-6.05
"NIELLE AGRO PLCC",10.1955,-5.6222
"ODIENNE",9.54,-7.5632
"OUANGOLO-WAAPP",9.966389,-5.138333
"OUANGOLODOUGOU",9.9667,-5.15
"OUELLE",7.2833,-4
"OUELLE AGRO PLCC",7.3333,-4.9666
"OUME",6.3667,-5.4167
"OUME-CCC",6.380556,-5.419722
"PLATEAU PREFECTURE",5.325,-4.0167
"PORT BOUET",5.25,-3.9667
"PRIKRO-VIGICLIMM",7.6514,-3.9984
"SAKASSOU",7.4667,-5.2833
"SAMANZA-CCC",7.496944,-3.570833
"SAMATIGUILA-PPCA",9.828056,-7.564167
"SAN PEDRO (65594-0)",4.748,-6.6576
"SAN PEDRO-AWOS",4.75,-6.62
"SAN-PEDRO",4.74805,-6.65757
"SANDEGUE",7.9667,-3.55
"SANDEGUE-PPCA",7.951667,-3.584722
"SANHALA",10.0333,-6.85
"SASSANDRA",4.9299,-6.1305
"SASSANDRA",4.93,-6.13056
"SATAMA SOKORA",7.9,-4.3667
"SATAMA-SOKOURA-PPCA",7.898056,-4.373056
"SEGUELA-VIGICLIMM",7.9579,-6.6469
"SEGUELON-PPCA",9.354167,-7.124722
"SEMIEN-CCC",7.628611,-7.1075
"SEYDOUGOU-PROPACOM",9.5094,-7.98
"SIFIE-PROPACOM",7.9781,-6.925
"SIKENSI-CCC",5.677778,-4.571667
"SINEMATIALI",9.5833,-5.4
"SINFRA",6.6333,-5.9167
"SINFRA-PPCA",6.621944,-5.915556
"SOKORO-PROPACOM",10.2056,-7.8306
"SOUBRE-PLUVIO",5.7833,-6.6
"SOUBRE-VIGICLIMM",5.783,-6.5892
"TABOU",4.432,-7.3611
"TAFIRE",9.0667,-6.5
"TAI",5.8667,-7.45
"TAI-WAAPP",5.8719,-7.458
"TANDA-WAAPP",7.806111,-3.174167
"TENGRELA",10.4833,-6.4
"TENGRELA-WAAPP",10.47,-6.409167
"TIASSALE-WAAPP",6.040278,-4.905
"TIEBISSOU",7.15,-5.2167
"TIEBISSOU AGRO PLCC",9.1547,-5.2281
"TIEME",9.55,-7.3167
"TIEME-PROPACOM",9.5458,-7.3205
"TIENINGBOUE-PROPACOM",8.1817,-5.7211
"TIENKO-WAAPP",10.223889,-7.481944
"TORTIYA-PPCA",8.763056,-5.683056
"TOUBA-PLUVIO",8.2833,-7.6833
"TOUBA-VIGICLIMM",8.2867,-7.6888
"TOUBA-WAAPP",7.648611,-8.280833
"TOULEPLEU-PLUVIO",6.5667,-8.4
"TOULEPLEU-VIGICLIMM",6.5876,-8.4107
"TOULEPLEU-WAAPP",6.5875,-8.410556
"TOUMODI",6.5833,-5.5
"TOUMODI AGRO PLCC",6.5647,-5.0292
"TOUMODI-PPCA",6.553611,-5.017222
"Tiassalé",5.8831,-4.8331
"Tiassalé",5.8831,-4.8331
"Toumbokro",6.91,-5.5222
"VAVOUA",7.3667,-6.4667
"VAVOUA-WAAPP",7.390833,-6.477222
"WOROFLA-PPCA",8.271111,-6.905278
"YAMOUSSOUKRO",6.9082,-5.3596
"YAMOUSSOUKRO SAVANE",6.8167,-5.25
"YAMOUSSOUKRO SP",6.8167,-5.2667
"ZOUAN HOUNIEN",6.9333,-8.2167
"ZUENOULA",7.4167,-6.05
"ALI ADDEH AWS",11.1301972,42.8878417
"ALI ADDEH PLUVIO",11.1277778,42.8908333
"ALI-SABIEH  AWS STATION",11.149994,42.717496
"ARTA  AWS STATION",11.526225,42.847813
"ASSAMO RAINGAUGE",10.99096,42.82531
"DASBIO RAINGAUGE",11.253258,42.79966
"DIKHIL  AWS STATION",11.106139,42.374611
"DJIBOUTI AERODROME",11.550542,43.153278
"DJIBOUTI SIOMA 27",11.5485,43.169583
"DORRA AWS",12.145,42.475
"GOUBETTO RAINGAUGE",11.42229,43.000531
"GUELILEH RAINGAUGE",11.09581282,42.64548798
"GUESTIR RAINGAUGE",11.016644,42.963055
"HOLL HOLL RAINGAUGE",11.3092456,42.92852964
"KABAH KABAH RAINGAUGE",11.258154,43.097829
"OBOCK  AWS STATION",11.965275,43.286945
"OBOLEH",11.1666666667,42.7166666667
"10th Ramadan",30.246067,31.719247
"ABU SIMBEL",22.375113,31.606663
"ASSWAN",23.9644444444,32.82
"ASWAN",23.9666671753,32.7833328247
"ASYUT",27.052954,31.012417
"ASYUT - AGRIMET",27.2,31.1666666667
"Abou Redis",28.9100490508,33.1954272307
"BAHARIA",28.349008,28.871275
"BAHTIM AGRIMET",30.1433333333,31.255
"BALTIM",31.553906,31.084369
"CAIRO",30.0833339691,31.2833328247
"CAIRO",30.1113888889,31.4138888889
"CAIRO H.Q",30.0833333333,31.2833333333
"DABAA",31.03265,28.44488
"DAHAB",28.491995,34.500809
"DAHAB",28.491995,34.500809
"DAKHLA",25.502674,28.97232
"DAMIETTA",31.4166666667,31.8166666667
"EDFOU",24.984295,32.832661
"EL ARISH",31.082172,33.82891
"EL ARISH-AGRIMET",31.0886111111,33.8216666667
"EL HASANA",30.465955,33.78108
"EL TOR",28.215286,33.63547
"EL-SUEZ",29.8666666667,32.4666666667
"FARAFRA",27.0583333333,27.9891666667
"FAYOUM",29.3,30.85
"Farafra",27.0581169128,27.9901638031
"GIZA - AGRIMET",30.05,31.2166666667
"HELWAN",29.8627777778,31.3491666667
"HURGUADA",27.1786111111,33.8008333333
"HURGUADA POLLUTION",27.2855555556,33.7477777778
"Hurghada",27.4166660309,33.75
"ISMAILIA",30.5916666667,32.2472222222
"KHARGA AGRIMET",25.464245,30.542581
"KOSSEIR",26.1355555556,34.2583333333
"LUXOR",25.6708333333,32.7063888889
"MALWY - AGRIMET",27.726772,30.827336
"MERSA MATRUH",31.3252777778,27.2216666667
"MINYA",28.0833333333,30.7333333333
"Marsa Matrûh",31.3299999237,27.2199993134
"NEKHEL",29.913983,33.740699
"NOUZHA",31.1816666667,29.9463888889
"PORT SAID/EL GAMIL",31.280423,32.244549
"RAFAH-AGRIMET",31.2091666667,34.2055555556
"RAS SEDR",29.5844,32.717318
"ROSETTA",31.453668,30.372427
"SALLUM PLATEAU",31.570402,25.131409
"SANT KATREIN",28.6852777778,34.0625
"SHALATIN",23.1308333333,35.5841666667
"SHARK-EL-OUINAT",22.5833333333,28.7161111111
"SHARM EL SHEIKH",27.983418,34.390967
"SHEBIN EL KOM",30.6,31.0166666667
"SHOAG AIRPORT",26.3427777778,31.7427777778
"SIDI BARRANI",31.6166666667,25.9
"SIWA",29.191817,25.519692
"SOUTH OF VALLEY UNIVERSITY",26.2002777778,32.7466666667
"Sakha",31.092571,30.908604
"Sidi-Barrani",31.61667,25.9
"Siwa",29.25,25.1499996185
"TABA",29.5994,34.7747
"TAHRIR",30.576083,30.715722
"WADI EL NATROON AGRIMET",30.402941,30.363587
"BATA (RIO MUNI)",1.9,9.8
"MALABO",3.75,8.7666666667
"ASMARA",15.2833333333,38.9166666667
"ASSAB",13.0666666667,42.7166666667
"MASSAWA",15.6166666667,39.45
"NACFA",16.6666666667,38.3333333333
"BIG BEND",-26.8511,31.9183
"Bhunya",-26.52537,30.98132
"DVOKODVWENI",-26.41268,31.72704
"HLATHIKHULU",-26.9666666667,31.3166666667
"Hlatikulu",-26.98278,31.3256
"LAVUMISA",-27.2672,31.818
"LOMAHASHA",-25.9833333333,31.9833333333
"LUBOVANE",-26.7358333333,31.7022222222
"MANZINI/MATSAPA AIRPORT",-26.5333333333,31.3
"MAYIWANE",-25.8833333333,31.5
"MBABANE",-26.336427,31.142689
"MOTI",-26.7042,31.4255
"NHLANGANO",-27.05,31.1
"PIGGS PEAK",-25.9666666667,31.25
"SITEKI",-26.4333333333,31.95
"ADDIS ABABA-BOLE",9.0333333333,38.75
"ARBA MINCH",6.0833333333,37.6333333333
"AWASSA",7.065,38.483056
"Addis Ababa",8.986041,38.786295
"Addis Ababa Bole",8.9811,38.7987
"Amdework",12.4347,38.7147
"Arbaminch",6.0622,37.5613
"Awassa",38.483,7.065
"BAHAR DAR",11.6,37.4166666667
"Bahir Dar",11.595,37.36
"Bale Robe",7.11342,40.02659
"COMBOLCHA",11.1166666667,39.7333333333
"Combolcha",11.0839,39.7176
"DEBREMARCOS",10.3333333333,37.6666666667
"DIREDAWA",9.6,41.85
"Debre Markos",10.3257,37.7392
"Dedbit",14.06,37.46
"Dire Dawa",9.6134,41.8968
"Elcare",5.8355,42.1052
"Fick",8.1394,42.2978
"Filtu",5.1063,40.643
"GODE",5.9,43.5833333333
"GONDAR",12.55,37.4166666667
"GORE",8.15,35.5333333333
"Gambela",8.24132,34.579669
"Gewane",10.1553,40.6583
"Gode",5.932,43.5715
"Gondar",12.5211,37.4319
"Gore",8.157,35.5498
"Gungoda",7.833,43.9448
"HARAR MEDA",8.7333333333,38.95
"JIMMA",7.6666666667,36.8333333333
"Jigjiga",9.365663,42.80149
"Jijiga",9.3651,42.7179
"Jimma",7.6701,36.8212
"Jor",7.5,34.01
"LEKEMTE",9.0833333333,36.45
"MAKALE",13.5,39.4833333333
"METEHARA",8.8666666667,39.9
"Maji",6.1732,35.5865
"Mankush",11.272,35.291
"Mega",4.0703,38.3205
"Mekele",13.4705,39.5312
"Mekelle",13.525001,39.467655
"Mendi",9.8053,35.0925
"Metehara",8.865,39.921
"NEGHELLE",5.3333333333,39.5666666667
"Neghele",5.3308,39.2675
"Nekemte",9.0825,36.5489
"Omorate",4.803,36.0538
"ROBE/BALE",7.1333333333,40
"Robe",7.113417,40.026593
"Semera",11.8008,41.0019
"Warder",6.98,45.33
"ALFRED FAURE (ILES CROZET)",-46.4325,51.8566666667
"Amsterdam Island",-37.7983016968,77.5378036499
"Crozet",-46.4333381653,51.8335800171
"ILE EUROPA",-22.3441666667,40.3405555556
"ILE JUAN DE NOVA",-17.0547222222,42.7119444444
"ILES GLORIEUSES",-11.5827777778,47.2897222222
"LE COLORADO RADAR",-20.91178,55.42195
"La Réunion",-21.0796,55.3841
"MARTIN DE VIVIES (ILE AMSTERDAM)",-37.7952777778,77.5691666667
"PAMANDZI (MAYOTTE)",-12.8055555556,45.2827777778
"PITON VILLERS RADAR",-21.19049,55.57347
"PORT-AUX-FRANCAIS (ILES KERGUELEN)",-49.3522222222,70.2433333333
"Port-aux-Français (Iles Kerguélen)",-49.3499984741,70.2799987793
"SAINT-DENIS/GILLOT (REUNION)",-20.8925,55.5286111111
"SERGE-FROLOW (ILE TROMELIN)",-15.8877777778,54.5205555556
"ST. DENIS, REUNION",-20.91,55.59
"BITAM",2.0833333333,11.4833333333
"Bifoun",-0.25,10.1
"COCOBEACH",1,9.6
"Cocobeach-Côte",0.980472,9.572239
"Gamba",-2.75,10
"KOULAMOUTOU",-1.1166666667,12.5
"Kango",0.45,9.75
"LAMBARENE",-0.7166666667,10.2333333333
"LASTOURVILLE",-0.8333333333,12.7166666667
"LIBREVILLE",0.45,9.4166666667
"MAKOKOU",0.5666666667,12.8666666667
"MAYUMBA",-3.4166666667,10.65
"MEKAMBO",1.0166666667,13.9333333333
"MITZIC",0.7833333333,11.5333333333
"MOUILA",-1.8666666667,11.0166666667
"MVENGUE",-1.65,13.4333333333
"NYONIE",0.0365,9.35
"Ntchongo-Orové",-1.9,9.333333
"OKONDJA",-0.7,13.7833333333
"Okondja",-0.7,13.783
"PORT-GENTIL",-0.7,8.75
"TCHIBANGA",-2.85,11.0166666667
"BANJUL",13.46005,-16.58041
"BANJUL PORT",13.44287,-16.57325
"BANJUL/YUNDUM",13.34262,-16.64978
"BASSE",13.3166666667,-14.2166666667
"FATOTO",13.39638,-13.88723
"JANJANGBUREH (GEORGETOWN)",13.53925,-14.76888
"JENOI",13.48495,-15.5588
"KAUR",13.70452,-15.32608
"KEREWAN",13.49223,-16.09425
"KUNTAUR",13.6666666667,-14.8833333333
"SAPU",13.52923,-14.90533
"SIBANOR",13.21027,-16.19678
"ABETIFI",6.6666666667,-0.75
"ACCRA",5.6,-0.1666666667
"ADA",5.7833333333,0.6333333333
"ADIDOME",6.094095,0.506009
"ADUKROM",6.0155254,-0.0740417
"AKATSI",6.1166666667,0.8
"AKIM ODA",5.9333333333,-0.9833333333
"AKOMADAN",7.4024923,-1.9553134
"AKUSE",6.1,0.1166666667
"ASANKRAGUA",5.7970364,-2.7762858
"AXIM",4.8666666667,-2.2333333333
